id,request_id,timestamp,user_id,username,is_authenticated,role,session_id_hash,ip_address,user_agent,http_method,endpoint,path,action,action_type,is_sensitive,resource_type,resource_id,owner_id,permission,ownership_result,authorization_result,status_code,response_time_ms,file_size,export_item_count,export_total_size,label,scenario,run_id,severity,scenario_id,window_start,window_end,window_id
1888,fee8b71f7b0c4e35ad03bea5fa7e84a4,2026-07-17 14:23:27+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.543,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1914,23bea8e665ce42eaa0cde6d26b91b54a,2026-07-17 14:23:28+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.download_file,/files/1/download,download_file,view_detail,False,file,1,2.0,VIEWER,VIEWER,allowed,200,8.7,93.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1905,257c0ffe65bf424ba45dc6b845ce37b7,2026-07-17 14:23:28+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.browse_folder,/folders/5,browse_folder,list,False,folder,5,3.0,OWNER,OWNER,allowed,200,8.214,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1907,3ca96a16c56f4e54826684135219e77c,2026-07-17 14:23:28+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.download_file,/files/22/download,download_file,view_detail,False,file,22,3.0,OWNER,OWNER,allowed,200,5.158,93.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1908,491c9b4103a4474683ec8deecf660ee2,2026-07-17 14:23:28+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,9.455,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1912,4ce9252429864f1ab63ec43598331c9f,2026-07-17 14:23:28+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/27,view_file_detail,view_detail,False,file,27,3.0,OWNER,OWNER,allowed,200,5.422,106.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1906,520d198dda8b41f2b8ac0a8f08f1f5a0,2026-07-17 14:23:28+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,8.508,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1915,543b749a3d2344f994dfe18c91b31ad4,2026-07-17 14:23:28+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,8.181,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1904,6a83a2cad6f048ed88e805f68bd10df6,2026-07-17 14:23:28+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.download_file,/files/29/download,download_file,view_detail,False,file,29,3.0,OWNER,OWNER,allowed,200,4.821,116.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1913,7e8e98602bdb4f37b8aaa0115d3d1d9f,2026-07-17 14:23:28+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.browse_folder,/folders/6,browse_folder,list,False,folder,6,3.0,OWNER,OWNER,allowed,200,9.109,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1911,88b97aeffcb0421e82c0f7ac48b1d171,2026-07-17 14:23:28+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/1,view_file_detail,view_detail,False,file,1,2.0,VIEWER,VIEWER,allowed,200,7.434,93.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1917,9c33a1cbed924ddcbc4b88bdc4599184,2026-07-17 14:23:28+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.download_file,/files/20/download,download_file,view_detail,False,file,20,3.0,OWNER,OWNER,allowed,200,4.148,103.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1918,a26a239731f3483ca9251d5a68d5bab0,2026-07-17 14:23:28+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/22,view_file_detail,view_detail,False,file,22,3.0,OWNER,OWNER,allowed,200,5.423,93.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1909,ae0789e0470245cb9e479f238cb0bb50,2026-07-17 14:23:28+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/24,view_file_detail,view_detail,False,file,24,3.0,OWNER,OWNER,allowed,200,4.85,96.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1919,bbb9ec1344fb4a1aa688591a8b5ffd54,2026-07-17 14:23:28+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.download_file,/files/24/download,download_file,view_detail,False,file,24,3.0,OWNER,OWNER,allowed,200,4.97,96.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1910,e9d2d3bda5284903b8ed5cd7bf8614f4,2026-07-17 14:23:28+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/20,view_file_detail,view_detail,False,file,20,3.0,OWNER,OWNER,allowed,200,4.55,103.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1916,ee85a4f8e02545ed9c406944c010a37c,2026-07-17 14:23:28+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.browse_folder,/folders/4,browse_folder,list,False,folder,4,3.0,OWNER,OWNER,allowed,200,9.583,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1928,0f055cb88f154db4967010c29c5a3085,2026-07-17 14:23:29+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,11.126,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1931,3d5c746314de4503a81129227268358c,2026-07-17 14:23:29+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.shared_with_me,/shared-with-me,list_shared_files,list,False,,,,,,allowed,200,11.224,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1934,42e49285b90a4a87bcb5f8a70ae51e92,2026-07-17 14:23:29+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.download_file,/files/28/download,download_file,view_detail,False,file,28,3.0,OWNER,OWNER,allowed,200,7.333,106.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1923,6a71f2d85a1e470183c374df48672c5c,2026-07-17 14:23:29+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/20,view_file_detail,view_detail,False,file,20,3.0,OWNER,OWNER,allowed,200,7.02,103.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1921,6f496991486b40da8c4be67a34839386,2026-07-17 14:23:29+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.323,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1930,72c019317ac5406dab08e500476b49e8,2026-07-17 14:23:29+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,12.592,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1932,8e25f6ecf335436c8d5d8bf3a53c4753,2026-07-17 14:23:29+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.browse_folder,/folders/6,browse_folder,list,False,folder,6,3.0,OWNER,OWNER,allowed,200,9.405,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1935,8e5b4ded304440d1bf6afcd24788055d,2026-07-17 14:23:29+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.download_file,/files/24/download,download_file,view_detail,False,file,24,3.0,OWNER,OWNER,allowed,200,5.822,96.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1922,9ee660a296a940609f0c96b09545d536,2026-07-17 14:23:29+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,9.243,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1920,a718e3973c5c475eaf2753cd02d85328,2026-07-17 14:23:29+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.552,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1929,b09ebb8f1fde4addb2fa50844522f5cf,2026-07-17 14:23:29+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,POST,documents.export_files_csv,/files/export,export_files_csv,export,True,,,,,,allowed,200,30.976,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1924,b200cdf57460427ea377cfd3541e928b,2026-07-17 14:23:29+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/22,view_file_detail,view_detail,False,file,22,3.0,OWNER,OWNER,allowed,200,5.448,93.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1925,c6207717b50a416bb8b6c31b94b5b544,2026-07-17 14:23:29+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,11.744,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1933,d0e3d0ea407d463ead4cb7c7bc3be0b6,2026-07-17 14:23:29+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,10.131,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1927,f30b8be72f034955bad0e466f0fd8b07,2026-07-17 14:23:29+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/18,view_file_detail,view_detail,False,file,18,3.0,OWNER,OWNER,allowed,200,6.516,93.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1926,f46194abc82a4783a6cc2b92b6bc6f56,2026-07-17 14:23:29+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/24,view_file_detail,view_detail,False,file,24,3.0,OWNER,OWNER,allowed,200,5.549,96.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1941,088506bb40a0412d8ac4cf3973d46478,2026-07-17 14:23:30+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,POST,documents.upload_file,/files/upload,upload_file,create,False,,,,,,allowed,302,13.464,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1946,0d525d78488340768fa2bc84116b0294,2026-07-17 14:23:30+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,8.637,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1952,18a599f72e304f119c3ace1ddf4acbc1,2026-07-17 14:23:30+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,8.148,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1947,1a9c55344bb74fd2a33bda66d63bed05,2026-07-17 14:23:30+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,8.961,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1937,2af2edd62fa7467ea1782029b9086920,2026-07-17 14:23:30+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,10.049,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1942,2bfe0e8d7bd941908106baeaebf6a480,2026-07-17 14:23:30+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.upload_file,/files/upload,upload_file,create,False,,,,,,allowed,200,5.67,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1945,3f2211d11c69463181f942cfc95ee64a,2026-07-17 14:23:30+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/28,view_file_detail,view_detail,False,file,28,3.0,OWNER,OWNER,allowed,200,8.35,106.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1936,3f67513106cd47089ea1c9ab04e39531,2026-07-17 14:23:30+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,10.779,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1940,4340c115fd1b4d0694f4d3be74e5b29d,2026-07-17 14:23:30+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.upload_file,/files/upload,upload_file,create,False,,,,,,allowed,200,5.436,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1944,479203f32d4c4bedb399a832233065b9,2026-07-17 14:23:30+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.445,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1951,5ac33023621e47c99242e6d3edd5c30c,2026-07-17 14:23:30+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,8.524,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1939,86f490b885ae43d39359a64db7c04d44,2026-07-17 14:23:30+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.516,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1953,87ed6a8d484340d785671f79f6b3fe42,2026-07-17 14:23:30+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.download_file,/files/18/download,download_file,view_detail,False,file,18,3.0,OWNER,OWNER,allowed,200,4.613,93.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1938,c69e44aaef134a9ca0473131f36bafa9,2026-07-17 14:23:30+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.562,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1948,e8eab3bf497644a5a59f1432bdd7078b,2026-07-17 14:23:30+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,8.462,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1950,ef085116211549a8b4abcedc6d58ac26,2026-07-17 14:23:30+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,9.211,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1949,f2d3484b3702490f8f22a99a8b944d04,2026-07-17 14:23:30+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.download_file,/files/23/download,download_file,view_detail,False,file,23,3.0,OWNER,OWNER,allowed,200,4.842,93.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1943,f3d550b711e74e6d85954aea22f38227,2026-07-17 14:23:30+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,POST,documents.upload_file,/files/upload,upload_file,create,False,,,,,,allowed,302,8.597,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1954,068f4683168a408fb470e96319c892c2,2026-07-17 14:23:31+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.529,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1971,200f89b3c881400ca19f298ff39e9130,2026-07-17 14:23:31+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.upload_file,/files/upload,upload_file,create,False,,,,,,allowed,200,5.459,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1969,2c6343c05d884594b7d6f26b9286896e,2026-07-17 14:23:31+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/23,view_file_detail,view_detail,False,file,23,3.0,OWNER,OWNER,allowed,200,6.13,93.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
1960,3385e8055bb44b69a27685a64116fcea,2026-07-17 14:23:31+00:00,3,user2,True,USER,23b1773964a3b09ba16358e2f1613a844257b29604ce3a95682539f1918ed5a2,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,6.928,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user2,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,b921f9033025f386
