id,request_id,timestamp,user_id,username,is_authenticated,role,session_id_hash,ip_address,user_agent,http_method,endpoint,path,action,action_type,is_sensitive,resource_type,resource_id,owner_id,permission,ownership_result,authorization_result,status_code,response_time_ms,file_size,export_item_count,export_total_size
6573,f061c7d8d3684bf9a35edd8fa916f846,2026-08-10T08:46:13,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.upload_file,/files/upload,upload_file,create,0,,,,,,allowed,200,5.13,,,
6574,e8c9503db06e4eed823d74e9bbb5e7d5,2026-08-10T08:46:13,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,POST,documents.upload_file,/files/upload,upload_file,create,0,,,,,,allowed,302,7.092,,,
6575,2ad5cbc5ddb64b8e8134e22fb54f3349,2026-08-10T08:46:13,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/54/download,download_file,view_detail,0,file,54,5,OWNER,OWNER,allowed,200,5.247,96,,
6576,aa7db5a8cc88437588e14cdfd0c87c23,2026-08-10T08:46:13,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,9.06,,,
6577,c604ef57c19c438e9f72d4942a3892f6,2026-08-10T08:46:13,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/54/download,download_file,view_detail,0,file,54,5,OWNER,OWNER,allowed,200,3.886,96,,
6578,060ac99813ae48b9878c1d9e1edb4196,2026-08-10T08:46:13,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/55,view_file_detail,view_detail,0,file,55,5,OWNER,OWNER,allowed,200,4.132,84,,
6579,8561e9627d684753a131ed240546dc09,2026-08-10T08:46:13,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,6.457,,,
6580,d6c84420dcaa4256b70f5e302e597c5a,2026-08-10T08:46:13,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,9.826,,,
6581,d7e79adb2b114fc8872039b180ebcbfd,2026-08-10T08:46:13,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.browse_folder,/folders/12,browse_folder,list,0,folder,12,5,OWNER,OWNER,allowed,200,11.967,,,
6582,6e96c69883e34cfba5d44b865a4bebea,2026-08-10T08:46:13,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,11.782,,,
6583,4102b99ccecc429fad9847dbf32b1b30,2026-08-10T08:46:13,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/57/download,download_file,view_detail,0,file,57,5,OWNER,OWNER,allowed,200,4.38,106,,
6584,a27eb3c3c30f4be0ab8c33f904124758,2026-08-10T08:46:13,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,7.349,,,
6585,e65d7007d69242b198461d461a24c643,2026-08-10T08:46:13,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.upload_file,/files/upload,upload_file,create,0,,,,,,allowed,200,5.062,,,
6586,58ac185fc8db47a9a3f310b39d179761,2026-08-10T08:46:13,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,POST,documents.upload_file,/files/upload,upload_file,create,0,,,,,,allowed,302,8.745,,,
6587,0bf3d4b657bf41ed81218d5ab369d71a,2026-08-10T08:46:13,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/60/download,download_file,view_detail,0,file,60,5,OWNER,OWNER,allowed,200,3.805,110,,
6588,39aee2beead74810beefd0df04433f65,2026-08-10T08:46:13,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,8.969,,,
6589,30215682fe7148748a4fce818c1ebe9c,2026-08-10T08:46:13,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/51,view_file_detail,view_detail,0,file,51,5,OWNER,OWNER,allowed,200,7.74,93,,
6590,cb3afdf02c1f4dceb4588e1d34f73d22,2026-08-10T08:46:14,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/47/download,download_file,view_detail,0,file,47,5,OWNER,OWNER,allowed,200,3.997,93,,
6591,eef50188b2dd47b99c77b621004511aa,2026-08-10T08:46:14,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,7.954,,,
6592,9442fbefe1f947e6a925b74184c1ad0c,2026-08-10T08:46:14,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,8.447,,,
6593,2a1c3f63084949298b27e84f42db1255,2026-08-10T08:46:14,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,8.149,,,
6594,00807ff32fba4159b8d6f298f491fb6e,2026-08-10T08:46:14,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.browse_folder,/folders/12,browse_folder,list,0,folder,12,5,OWNER,OWNER,allowed,200,8.03,,,
6595,6dc60d986dd2480189df9927931a99d8,2026-08-10T08:46:14,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,6.56,,,
6596,d9cd2c0b0dd24a9b898253d9a30cae80,2026-08-10T08:46:14,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/46,view_file_detail,view_detail,0,file,46,5,OWNER,OWNER,allowed,200,6.668,93,,
6597,7098524012044310bed2f8257b8577a7,2026-08-10T08:46:14,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,8.169,,,
6598,a35c0884da664b2eb99d342901dd9b81,2026-08-10T08:46:14,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.shared_with_me,/shared-with-me,list_shared_files,list,0,,,,,,allowed,200,6.626,,,
6599,167e6c82a81c402e832d15428f48bb4c,2026-08-10T08:46:14,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,8.587,,,
6600,49d8f502ef5e4847a4c8e5710cc4c964,2026-08-10T08:46:14,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,7.927,,,
6601,cf7de8f145c0498da53a047a524b866c,2026-08-10T08:46:14,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,7.793,,,
6602,f0bc07426de847d2a6c5b7fd462166b2,2026-08-10T08:46:14,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/58/download,download_file,view_detail,0,file,58,5,OWNER,OWNER,allowed,200,4.243,106,,
6603,f37d7f5997d447308265fde5ee09a317,2026-08-10T08:46:14,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/54,view_file_detail,view_detail,0,file,54,5,OWNER,OWNER,allowed,200,4.781,96,,
6604,66ee4edfcddd4805b9c03691a42cd040,2026-08-10T08:46:14,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,6.922,,,
6605,6a9cf8e5106947e8923cdcc4ba734ada,2026-08-10T08:46:14,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,7.297,,,
6606,b0381f66cc694d338e44581751ab7785,2026-08-10T08:46:14,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,8.252,,,
6607,6f70238ed9ed4d6183005b6b0e3e7c73,2026-08-10T08:46:14,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,7.012,,,
6608,a01102ee9b1f4be29b7e23cb12767cd5,2026-08-10T08:46:15,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,6.315,,,
6609,6a6bff8086804b539adad77d3b5b14cf,2026-08-10T08:46:15,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,7.219,,,
6610,8198230f17e24bbdba9e28ed968d4be2,2026-08-10T08:46:15,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,6.759,,,
6611,84f53bc2b68046318372c487251c28d4,2026-08-10T08:46:15,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/52/download,download_file,view_detail,0,file,52,5,OWNER,OWNER,allowed,200,4.323,93,,
6612,5a4d7d9d49154760828a47d233723a1e,2026-08-10T08:46:15,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,7.873,,,
6613,45173b859b344904b61d4c3871dd415c,2026-08-10T08:46:15,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/53,view_file_detail,view_detail,0,file,53,5,OWNER,OWNER,allowed,200,4.836,93,,
6614,624a72b5eff247ceb018f2d36c3992e2,2026-08-10T08:46:15,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/51,view_file_detail,view_detail,0,file,51,5,OWNER,OWNER,allowed,200,4.385,93,,
6615,bdf4e5ca0a4e49508c2f7fb72a42ca2e,2026-08-10T08:46:15,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.shared_with_me,/shared-with-me,list_shared_files,list,0,,,,,,allowed,200,6.315,,,
6616,e2cac8ee783649898e7c73617fdfae47,2026-08-10T08:46:15,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,9.014,,,
6617,1dcc1d604402441fb3a0337f885fb10c,2026-08-10T08:46:15,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,9.554,,,
6618,53a677a9e2414b6a9a600eacf854ca53,2026-08-10T08:46:15,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/46,view_file_detail,view_detail,0,file,46,5,OWNER,OWNER,allowed,200,7.768,93,,
6619,0be6b19a86fc48dea9f9e976794c8fe9,2026-08-10T08:46:15,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/47,view_file_detail,view_detail,0,file,47,5,OWNER,OWNER,allowed,200,4.313,93,,
6620,45af7866dd984e0e8832eafb4c211040,2026-08-10T08:46:15,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,7.69,,,
6621,a8c60783d43d4dc0ab9a2db021b91874,2026-08-10T08:46:15,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,8.453,,,
6622,9fcd2cfddfd84b30ace4012ce4561ab7,2026-08-10T08:46:15,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/54,view_file_detail,view_detail,0,file,54,5,OWNER,OWNER,allowed,200,5.641,96,,
6623,137368473013410087fece9eb1862c50,2026-08-10T08:46:15,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,7.752,,,
6624,aca827c11d0f4318a2bee89e2acbbcd0,2026-08-10T08:46:15,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,6.938,,,
6625,11d01cf456094b1cb36d41918a6dd802,2026-08-10T08:46:15,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,7.916,,,
6626,7571311e431d4e25ac16f2045c2f49e2,2026-08-10T08:46:15,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/47,view_file_detail,view_detail,0,file,47,5,OWNER,OWNER,allowed,200,4.659,93,,
6627,836cafba05b240dd9a63ce6479795a47,2026-08-10T08:46:16,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,5.843,,,
6628,c28578e8b1c44732aad0ae08a6ffa552,2026-08-10T08:46:16,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/47,view_file_detail,view_detail,0,file,47,5,OWNER,OWNER,allowed,200,4.382,93,,
6629,cb23a3bba2c84db0873a81782fbe34f0,2026-08-10T08:46:16,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.shared_with_me,/shared-with-me,list_shared_files,list,0,,,,,,allowed,200,8.02,,,
6630,ea6d414404bc47adbcf0b0a1e556cd2d,2026-08-10T08:46:16,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/50,view_file_detail,view_detail,0,file,50,5,OWNER,OWNER,allowed,200,3.929,103,,
6631,c941fefa058249edaee88106bd7dfb77,2026-08-10T08:46:16,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/58,view_file_detail,view_detail,0,file,58,5,OWNER,OWNER,allowed,200,4.293,106,,
6632,50ef77d9fe4f4d92ad609164571e0976,2026-08-10T08:46:16,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,6.802,,,
6633,c4dbdc964ac34ce19c2d92dbc4b6f2f1,2026-08-10T08:46:16,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,9.808,,,
6634,02859bab6e6949dc83229f12873172cb,2026-08-10T08:46:16,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/57,view_file_detail,view_detail,0,file,57,5,OWNER,OWNER,allowed,200,4.554,106,,
6635,e479fee847ad4352bac82f9f2363b84f,2026-08-10T08:46:16,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/48,view_file_detail,view_detail,0,file,48,5,OWNER,OWNER,allowed,200,6.689,93,,
6636,75167d0ae33b4d56967bb40b28fccf19,2026-08-10T08:46:16,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,7.219,,,
6637,46727dfd7b784f7b983f6060a4007a53,2026-08-10T08:46:16,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,8.372,,,
6638,fb01fcaf299f41e88fc466995b5afe16,2026-08-10T08:46:16,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/54/download,download_file,view_detail,0,file,54,5,OWNER,OWNER,allowed,200,6.553,96,,
6639,618eca670ea24e3091da9b39a1415869,2026-08-10T08:46:16,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/57,view_file_detail,view_detail,0,file,57,5,OWNER,OWNER,allowed,200,7.65,106,,
6640,3ec895a865254ab09a591a55b843410a,2026-08-10T08:46:16,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,9.116,,,
6641,905870d214c7482397d95cd3a8e9c3ac,2026-08-10T08:46:16,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,11.465,,,
6642,545efef3e7a54ad096768a01ff467122,2026-08-10T08:46:16,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,9.76,,,
6643,bb2f90b3abca4495a0b4a8cf9ef5084d,2026-08-10T08:46:16,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.browse_folder,/folders/12,browse_folder,list,0,folder,12,5,OWNER,OWNER,allowed,200,10.081,,,
6644,9da24c66543c4bb4b856f418712831ee,2026-08-10T08:46:17,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,9.746,,,
6645,fc132ace0f5f4be68bc8be059ad9f0e0,2026-08-10T08:46:17,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,10.85,,,
6646,676fa54de01848918e71900e0ae0152d,2026-08-10T08:46:17,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/55,view_file_detail,view_detail,0,file,55,5,OWNER,OWNER,allowed,200,4.437,84,,
6647,49ea8463c035448eae53cca426798484,2026-08-10T08:46:17,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,6.916,,,
6648,c468ee7dfa4542398beb398b45f85d3b,2026-08-10T08:46:17,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,8.051,,,
6649,417218aee30d4e6e9ace44931bb5bf14,2026-08-10T08:46:17,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,6.23,,,
6650,ed2fd1563ce94294a2d3ad04ef500a12,2026-08-10T08:46:17,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.shared_with_me,/shared-with-me,list_shared_files,list,0,,,,,,allowed,200,5.85,,,
6651,ccb211d525434cab85dd1f408a21f20a,2026-08-10T08:46:17,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,7.266,,,
6652,0b30aab3b48448658a910c4f86e589fa,2026-08-10T08:46:17,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,6.886,,,
6653,c1fb564820be4f7e98f4cd7b4e459d27,2026-08-10T08:46:17,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/48,view_file_detail,view_detail,0,file,48,5,OWNER,OWNER,allowed,200,9.402,93,,
6654,38ea49b6028b4b01809128a9543d6d7c,2026-08-10T08:46:17,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/51,view_file_detail,view_detail,0,file,51,5,OWNER,OWNER,allowed,200,3.823,93,,
6655,e61736cdf5974295bcd900125678655a,2026-08-10T08:46:17,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/59/download,download_file,view_detail,0,file,59,5,OWNER,OWNER,allowed,200,3.56,116,,
6656,59b76e94a6a34d3085d8d8566debab62,2026-08-10T08:46:17,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,7.404,,,
6657,29a931f5ded0489fabe13a75ffb5f967,2026-08-10T08:46:17,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,POST,documents.export_files_csv,/files/export,export_files_csv,export,1,,,,,,allowed,200,15.391,,,
6658,c9d7f75d080145acafbd4e055c7a477e,2026-08-10T08:46:17,5,user4,1,USER,ee38e16729272e933822f44f52f731c40ce8839288b6d825ba34f5e2dd9c25f4,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,12.369,,,
