id,request_id,timestamp,user_id,username,is_authenticated,role,session_id_hash,ip_address,user_agent,http_method,endpoint,path,action,action_type,is_sensitive,resource_type,resource_id,owner_id,permission,ownership_result,authorization_result,status_code,response_time_ms,file_size,export_item_count,export_total_size,label,scenario,run_id,severity,scenario_id
6829,99c2aef07802410094c5328b6a742aef,2026-08-12 05:48:56+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.576,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6823,b41029d9d2044d489c4d1b91c260bde7,2026-08-12 05:48:56+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.shared_with_me,/shared-with-me,list_shared_files,list,False,,,,,,allowed,200,10.09,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6822,c6ce9d2955b2432888e6d2b90e57b368,2026-08-12 05:48:56+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.browse_folder,/folders/10,browse_folder,list,False,folder,10,5.0,OWNER,OWNER,allowed,200,9.211,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6828,c9b6a2fad714469489a7a4965691fb7c,2026-08-12 05:48:56+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.617,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6832,d879b2f62f84460191cc54388118d964,2026-08-12 05:48:56+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,6.913,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6827,ebeea894a45f4148a84b448f69c9af6a,2026-08-12 05:48:56+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,9.222,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6841,03364f97416a4d389fe9c41a2902406e,2026-08-12 05:48:57+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/48/download,download_file,view_detail,False,file,48,5.0,OWNER,OWNER,allowed,200,3.886,93.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6846,0dc225f817e948d59b76f8b9d73ab825,2026-08-12 05:48:57+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.186,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6836,1957a93970da48fbb23606eb5f5ba3d4,2026-08-12 05:48:57+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.shared_with_me,/shared-with-me,list_shared_files,list,False,,,,,,allowed,200,7.373,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6847,277ebb49d6ce4a6090b40d9d5d50d135,2026-08-12 05:48:57+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,8.62,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6837,2c59620e5dc24d108443acee13cc47f3,2026-08-12 05:48:57+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,8.599,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6844,3dbdb2382d404c86a0af3c7386eb3902,2026-08-12 05:48:57+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/56/download,download_file,view_detail,False,file,56,5.0,OWNER,OWNER,allowed,200,3.869,106.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6845,4409bc3724204986a06e44a59e699144,2026-08-12 05:48:57+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.shared_with_me,/shared-with-me,list_shared_files,list,False,,,,,,allowed,200,9.093,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6849,4a75acff3cb74d51b8ea6b11dd46e9c3,2026-08-12 05:48:57+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,9.151,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6850,542d5fb11bfa40639d13aad24b2a15ae,2026-08-12 05:48:57+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/49,view_file_detail,view_detail,False,file,49,5.0,OWNER,OWNER,allowed,200,5.057,95.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6840,5b6949b8f47048288f2fbe98087dbf79,2026-08-12 05:48:57+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,6.895,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6835,7ecdb0079eef4d14b91c0a372beaadac,2026-08-12 05:48:57+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,8.104,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6838,8ae3015d57574bb8bf4d8ead68798be7,2026-08-12 05:48:57+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,9.211,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6848,aa6a79ea88db48319707eb9420ce4dda,2026-08-12 05:48:57+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/58,view_file_detail,view_detail,False,file,58,5.0,OWNER,OWNER,allowed,200,5.983,106.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6842,d06a2b4a49e74266ba777304b893ecd5,2026-08-12 05:48:57+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/55/download,download_file,view_detail,False,file,55,5.0,OWNER,OWNER,allowed,200,5.456,84.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6839,f27b37e0b3f74d28909748a63e0f52ed,2026-08-12 05:48:57+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.browse_folder,/folders/11,browse_folder,list,False,folder,11,5.0,OWNER,OWNER,allowed,200,9.134,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6843,fd1a4e6806c4453399f13e0f68803112,2026-08-12 05:48:57+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.41,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6865,0a6e0f001a6546d6a70a6bbe57784da6,2026-08-12 05:48:58+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.113,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6857,0c728ee094124f34ba0e8c264df773b2,2026-08-12 05:48:58+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/47,view_file_detail,view_detail,False,file,47,5.0,OWNER,OWNER,allowed,200,4.588,93.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6859,1a5c22dbfcad495cbf24e509b0d4e345,2026-08-12 05:48:58+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.831,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6866,26f0216685fa4cda89951316a1109f21,2026-08-12 05:48:58+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_api,/api/files/50,api_view_file_detail,view_detail,False,file,50,5.0,OWNER,OWNER,allowed,200,4.638,103.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6864,3952b1e214234491ad872ec7b079e06d,2026-08-12 05:48:58+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/51/download,download_file,view_detail,False,file,51,5.0,OWNER,OWNER,allowed,200,4.866,93.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6853,40a42622a1234198adca21d056e0389e,2026-08-12 05:48:58+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,8.851,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6855,4ed8af346730448683cf6cf40b282799,2026-08-12 05:48:58+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/47,view_file_detail,view_detail,False,file,47,5.0,OWNER,OWNER,allowed,200,5.41,93.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6863,9721a164844a4663909061bcbb656f19,2026-08-12 05:48:58+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.browse_folder,/folders/12,browse_folder,list,False,folder,12,5.0,OWNER,OWNER,allowed,200,10.195,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6862,981056c920c04090bf62a307e5fe2a0b,2026-08-12 05:48:58+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/48/download,download_file,view_detail,False,file,48,5.0,OWNER,OWNER,allowed,200,4.726,93.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6851,b84c8b4eb14c465fab288eb03257b17d,2026-08-12 05:48:58+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.shared_with_me,/shared-with-me,list_shared_files,list,False,,,,,,allowed,200,7.926,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6858,d73f39947fd64f0099b030a9cb87bae7,2026-08-12 05:48:58+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.shared_with_me,/shared-with-me,list_shared_files,list,False,,,,,,allowed,200,7.696,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6852,ddf699931fc64853b8ebbc4859f29e6c,2026-08-12 05:48:58+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/51/download,download_file,view_detail,False,file,51,5.0,OWNER,OWNER,allowed,200,4.634,93.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6854,e8641f54249f43bda01ff5aaea8d9bfc,2026-08-12 05:48:58+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/49/download,download_file,view_detail,False,file,49,5.0,OWNER,OWNER,allowed,200,5.225,95.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6861,eb8004ed53454040957d219f1c310776,2026-08-12 05:48:58+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/48/download,download_file,view_detail,False,file,48,5.0,OWNER,OWNER,allowed,200,6.596,93.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6856,f5393794f30f4c43a9270aa8fc6e66ca,2026-08-12 05:48:58+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.387,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6860,fae3008a2e4c465b99e79ec5b6d80d0a,2026-08-12 05:48:58+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/57/download,download_file,view_detail,False,file,57,5.0,OWNER,OWNER,allowed,200,4.284,106.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6874,0aca377cb5d44ff8bec35d0edd530e4e,2026-08-12 05:48:59+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,8.835,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6869,19ef0c13561f47ce93d8303344799895,2026-08-12 05:48:59+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/47/download,download_file,view_detail,False,file,47,5.0,OWNER,OWNER,allowed,200,3.756,93.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6883,287dfb4b69ee43428992599cb05e08a6,2026-08-12 05:48:59+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,6.769,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6882,2a1c8418953541e0a59a470656fb23cb,2026-08-12 05:48:59+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.browse_folder,/folders/11,browse_folder,list,False,folder,11,5.0,OWNER,OWNER,allowed,200,8.854,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6876,34ba0d5a7e5c4f4e976c0081c525f630,2026-08-12 05:48:59+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,8.35,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6867,3cfc73b415834b5db6a27339990fb38e,2026-08-12 05:48:59+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.rename_file,/files/50/rename,rename_file,edit,False,file,50,5.0,OWNER,OWNER,allowed,200,4.206,103.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6877,52a35dd2ff6d417ab5082ee46ac46468,2026-08-12 05:48:59+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/46,view_file_detail,view_detail,False,file,46,5.0,OWNER,OWNER,allowed,200,7.51,93.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6875,566218946a0e42c38853195a0542dd0e,2026-08-12 05:48:59+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.488,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6870,662ba715db3444779d9fb678930080b0,2026-08-12 05:48:59+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/46,view_file_detail,view_detail,False,file,46,5.0,OWNER,OWNER,allowed,200,7.37,93.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6880,8737ffe4ebc74474b45d1add74e8c492,2026-08-12 05:48:59+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.397,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6879,94fd3c6a35af48ab8c897a64dae58f57,2026-08-12 05:48:59+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,6.813,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6881,991894fc41524e67bc6a08c1a7cac93e,2026-08-12 05:48:59+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,8.63,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6872,9920472283ad4fd29a13e409e6a335f8,2026-08-12 05:48:59+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,9.102,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6871,9fee493c86dc44ada59e8315600556ae,2026-08-12 05:48:59+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/48/download,download_file,view_detail,False,file,48,5.0,OWNER,OWNER,allowed,200,4.302,93.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6878,bf07f5424c404a529a89f5902bc9226a,2026-08-12 05:48:59+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,9.352,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6868,ea6d8d94d06f43acbe281d26cb6aeb81,2026-08-12 05:48:59+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,POST,documents.rename_file,/files/50/rename,rename_file,edit,False,file,50,5.0,OWNER,OWNER,allowed,302,6.742,103.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6873,f1fd0156e35445be8f73b1d7dc4709e3,2026-08-12 05:48:59+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/53,view_file_detail,view_detail,False,file,53,5.0,OWNER,OWNER,allowed,200,4.949,93.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6894,1c3d29b631214e86b11bf8f2ef951997,2026-08-12 05:49:00+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/54,view_file_detail,view_detail,False,file,54,5.0,OWNER,OWNER,allowed,200,5.551,96.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6900,1ede7c25ab3b42458013a3ccbc1e92c8,2026-08-12 05:49:00+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,8.98,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6899,3a2280184b2a44e2bed0fc919d5c1372,2026-08-12 05:49:00+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/50/download,download_file,view_detail,False,file,50,5.0,OWNER,OWNER,allowed,200,4.59,103.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6889,4e56c541b23a4374b33d82c45ffeea90,2026-08-12 05:49:00+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,8.106,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6887,4f6fb9aa1fbc41aab36466201560fa1c,2026-08-12 05:49:00+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.browse_folder,/folders/10,browse_folder,list,False,folder,10,5.0,OWNER,OWNER,allowed,200,8.335,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6897,5b4d9bb942f04f0cb649d84ed217c889,2026-08-12 05:49:00+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,9.403,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6886,710a074c66e94c8ba200b978ce55aa19,2026-08-12 05:49:00+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.073,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6884,715101bf1cd345fe910c14218b82eb2b,2026-08-12 05:49:00+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.browse_folder,/folders/11,browse_folder,list,False,folder,11,5.0,OWNER,OWNER,allowed,200,9.341,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6888,72977c4ac2d745d9b3c589e908afbb87,2026-08-12 05:49:00+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.743,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6890,77fccf766f994c378ff603d35ce6a2b6,2026-08-12 05:49:00+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.browse_folder,/folders/11,browse_folder,list,False,folder,11,5.0,OWNER,OWNER,allowed,200,9.103,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6891,8e4873742d20416d822c8dd8abbea605,2026-08-12 05:49:00+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,6.894,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
6885,9d634dcdbc804b79a51b41a54abd82ae,2026-08-12 05:49:00+00:00,5,user4,True,USER,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.659,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user4
